date,shipping_wh,country_code,items_per_cross_docking_cd_item
2024-04-03,2,RO,2.24
2024-04-03,3,RO,2.24
2024-04-03,4,RO,2.24
2024-04-03,1,SA,1.2
2024-04-03,2,SA,1.2
2024-04-03,3,SA,1.2
2024-04-03,4,SA,1.2
2024-04-03,1,SE,2.51
2024-04-03,2,SE,2.51
2024-04-03,3,SE,2.51
2024-04-03,4,SE,2.51
2024-04-03,1,SI,2.86
2024-04-03,2,SI,2.86
2024-04-03,3,SI,2.86
2024-04-03,4,SI,2.86
2024-04-03,1,SK,2.34
2024-04-03,2,SK,2.34
2024-04-03,3,SK,2.34
2024-04-03,4,SK,2.34
2024-04-03,1,ZZ,1.2
2024-04-03,2,ZZ,1.2
2024-04-03,3,ZZ,1.2
2024-04-03,4,ZZ,1.2
2024-04-04,1,AT,3.17
2024-04-04,2,AT,3.17
2024-04-04,3,AT,3.17
2024-04-04,4,AT,3.17
2024-04-04,1,BE,2.78
2024-04-04,2,BE,2.78
2024-04-04,3,BE,2.78
2024-04-04,4,BE,2.78
2024-04-04,1,BG,2.15
2024-04-04,2,BG,2.15
2024-04-04,3,BG,2.15
2024-04-04,4,BG,2.15
2024-04-04,1,CH,2.59
2024-04-04,2,CH,2.59
2024-04-04,3,CH,2.59
2024-04-04,4,CH,2.59
2024-04-04,1,CY,1.2
2024-04-04,2,CY,1.2
2024-04-04,3,CY,1.2
2024-04-04,4,CY,1.2
2024-04-04,1,CZ,2.48
2024-04-04,2,CZ,2.48
2024-04-04,3,CZ,2.48
2024-04-04,4,CZ,2.48
2024-04-04,1,DE,1.92
2024-04-04,2,DE,1.92
2024-04-04,3,DE,1.92
2024-04-04,4,DE,1.92
2024-04-04,1,DK,2.63
2024-04-04,2,DK,2.63
2024-04-04,3,DK,2.63
2024-04-04,4,DK,2.63
2024-04-04,1,EE,1.9
2024-04-04,2,EE,1.9
2024-04-04,3,EE,1.9
2024-04-04,4,EE,1.9
2024-04-04,1,ES,2.27
2024-04-04,2,ES,2.27
2024-04-04,3,ES,2.27
2024-04-04,4,ES,2.27
2024-04-04,1,FI,3.02
2024-04-04,2,FI,3.02
2024-04-04,3,FI,3.02
2024-04-04,4,FI,3.02
2024-04-04,1,FR,2.35
2024-04-04,2,FR,2.35
2024-04-04,3,FR,2.35
2024-04-04,4,FR,2.35
2024-04-04,1,GR,2.19
2024-04-04,2,GR,2.19
2024-04-04,3,GR,2.19
2024-04-04,4,GR,2.19
2024-04-04,1,HR,2.17
2024-04-04,2,HR,2.17
2024-04-04,3,HR,2.17
2024-04-04,4,HR,2.17
2024-04-04,1,HU,2.35
2024-04-04,2,HU,2.35
2024-04-04,3,HU,2.35
2024-04-04,4,HU,2.35
2024-04-04,1,IE,1.67
2024-04-04,2,IE,1.67
2024-04-04,3,IE,1.67
2024-04-04,4,IE,1.67
2024-04-04,1,IL,1.2
2024-04-04,2,IL,1.2
2024-04-04,3,IL,1.2
2024-04-04,4,IL,1.2
2024-04-04,1,IT,1.2
2024-04-04,2,IT,1.2
2024-04-04,3,IT,1.2
2024-04-04,4,IT,1.2
2024-04-04,1,LT,1.9
2024-04-04,2,LT,1.9
2024-04-04,3,LT,1.9
2024-04-04,4,LT,1.9
2024-04-04,1,LU,1.2
2024-04-04,2,LU,1.2
2024-04-04,3,LU,1.2
2024-04-04,4,LU,1.2
2024-04-04,1,LV,1.9
2024-04-04,2,LV,1.9
2024-04-04,3,LV,1.9
2024-04-04,4,LV,1.9
2024-04-04,1,NL,2.79
2024-04-04,2,NL,2.79
2024-04-04,3,NL,2.79
2024-04-04,4,NL,2.79
2024-04-04,1,NO,1.5
2024-04-04,2,NO,1.5
2024-04-04,3,NO,1.5
2024-04-04,4,NO,1.5
2024-04-04,1,PL,1.99
2024-04-04,2,PL,1.99
2024-04-04,3,PL,1.99
2024-04-04,4,PL,1.99
2024-04-04,1,PT,2.1
2024-04-04,2,PT,2.1
2024-04-04,3,PT,2.1
2024-04-04,4,PT,2.1
2024-04-04,1,RO,2.24
2024-04-04,2,RO,2.24
2024-04-04,3,RO,2.24
2024-04-04,4,RO,2.24
2024-04-04,1,SA,1.2
2024-04-04,2,SA,1.2
2024-04-04,3,SA,1.2
2024-04-04,4,SA,1.2
2024-04-04,1,SE,2.51
2024-04-04,2,SE,2.51
2024-04-04,3,SE,2.51
2024-04-04,4,SE,2.51
2024-04-04,1,SI,2.86
2024-04-04,2,SI,2.86
2024-04-04,3,SI,2.86
2024-04-04,4,SI,2.86
2024-04-04,1,SK,2.34
2024-04-04,2,SK,2.34
2024-04-04,3,SK,2.34
2024-04-04,4,SK,2.34
2024-04-04,1,ZZ,1.2
2024-04-04,2,ZZ,1.2
2024-04-04,3,ZZ,1.2
2024-04-04,4,ZZ,1.2
2024-04-05,1,AT,3.17
2024-04-05,2,AT,3.17
2024-04-05,3,AT,3.17
2024-04-05,4,AT,3.17
2024-04-05,1,BE,2.78
2024-04-05,2,BE,2.78
2024-04-05,3,BE,2.78
2024-04-05,4,BE,2.78
2024-04-05,1,BG,2.15
2024-04-05,2,BG,2.15
2024-04-05,3,BG,2.15
2024-04-05,4,BG,2.15
2024-04-05,1,CH,2.59
2024-04-05,2,CH,2.59
2024-04-05,3,CH,2.59
2024-04-05,4,CH,2.59
2024-04-05,1,CY,1.2
2024-04-05,2,CY,1.2
2024-04-05,3,CY,1.2
2024-04-05,4,CY,1.2
2024-04-05,1,CZ,2.48
2024-04-05,2,CZ,2.48
2024-04-05,3,CZ,2.48
2024-04-05,4,CZ,2.48
2024-04-05,1,DE,1.92
2024-04-05,2,DE,1.92
2024-04-05,3,DE,1.92
2024-04-05,4,DE,1.92
2024-04-05,1,DK,2.63
2024-04-05,2,DK,2.63
2024-04-05,3,DK,2.63
2024-04-05,4,DK,2.63
2024-04-05,1,EE,1.9
2024-04-05,2,EE,1.9
2024-04-05,3,EE,1.9
2024-04-05,4,EE,1.9
2024-04-05,1,ES,2.27
2024-04-05,2,ES,2.27
2024-04-05,3,ES,2.27
2024-04-05,4,ES,2.27
2024-04-05,1,FI,3.02
2024-04-05,2,FI,3.02
2024-04-05,3,FI,3.02
2024-04-05,4,FI,3.02
2024-04-05,1,FR,2.35
2024-04-05,2,FR,2.35
2024-04-05,3,FR,2.35
2024-04-05,4,FR,2.35
2024-04-05,1,GR,2.19
2024-04-05,2,GR,2.19
2024-04-05,3,GR,2.19
2024-04-05,4,GR,2.19
2024-04-05,1,HR,2.17
2024-04-05,2,HR,2.17
2024-04-05,3,HR,2.17
2024-04-05,4,HR,2.17
2024-04-05,1,HU,2.35
2024-04-05,2,HU,2.35
2024-04-05,3,HU,2.35
2024-04-05,4,HU,2.35
2024-04-05,1,IE,1.67
2024-04-05,2,IE,1.67
2024-04-05,3,IE,1.67
2024-04-05,4,IE,1.67
2024-04-05,1,IL,1.2
2024-04-05,2,IL,1.2
2024-04-05,3,IL,1.2
2024-04-05,4,IL,1.2
2024-04-05,1,IT,1.2
2024-04-05,2,IT,1.2
2024-04-05,3,IT,1.2
2024-04-05,4,IT,1.2
2024-04-05,1,LT,1.9
2024-04-05,2,LT,1.9
2024-04-05,3,LT,1.9
2024-04-05,4,LT,1.9
2024-04-05,1,LU,1.2
2024-04-05,2,LU,1.2
2024-04-05,3,LU,1.2
2024-04-05,4,LU,1.2
2024-04-05,1,LV,1.9
2024-04-05,2,LV,1.9
2024-04-05,3,LV,1.9
2024-04-05,4,LV,1.9
2024-04-05,1,NL,2.79
2024-04-05,2,NL,2.79
2024-04-05,3,NL,2.79
2024-04-05,4,NL,2.79
2024-04-05,1,NO,1.5
2024-04-05,2,NO,1.5
2024-04-05,3,NO,1.5
2024-04-05,4,NO,1.5
2024-04-05,1,PL,1.99
2024-04-05,2,PL,1.99
2024-04-05,3,PL,1.99
2024-04-05,4,PL,1.99
2024-04-05,1,PT,2.1
2024-04-05,2,PT,2.1
2024-04-05,3,PT,2.1
2024-04-05,4,PT,2.1
2024-04-05,1,RO,2.24
2024-04-05,2,RO,2.24
2024-04-05,3,RO,2.24
2024-04-05,4,RO,2.24
2024-04-05,1,SA,1.2
2024-04-05,2,SA,1.2
2024-04-05,3,SA,1.2
2024-04-05,4,SA,1.2
2024-04-05,1,SE,2.51
2024-04-05,2,SE,2.51
2024-04-05,3,SE,2.51
2024-04-05,4,SE,2.51
2024-04-05,1,SI,2.86
2024-04-05,2,SI,2.86
2024-04-05,3,SI,2.86
2024-04-05,4,SI,2.86
2024-04-05,1,SK,2.34
2024-04-05,2,SK,2.34
2024-04-05,3,SK,2.34
2024-04-05,4,SK,2.34
2024-04-05,1,ZZ,1.2
2024-04-05,2,ZZ,1.2
2024-04-05,3,ZZ,1.2
2024-04-05,4,ZZ,1.2
2024-04-06,1,AT,3.17
2024-04-06,2,AT,3.17
2024-04-06,3,AT,3.17
2024-04-06,4,AT,3.17
2024-04-06,1,BE,2.78
2024-04-06,2,BE,2.78
2024-04-06,3,BE,2.78
2024-04-06,4,BE,2.78
2024-04-06,1,BG,2.15
2024-04-06,2,BG,2.15
2024-04-06,3,BG,2.15
2024-04-06,4,BG,2.15
2024-04-06,1,CH,2.59
2024-04-06,2,CH,2.59
2024-04-06,3,CH,2.59
2024-04-06,4,CH,2.59
2024-04-06,1,CY,1.2
2024-04-06,2,CY,1.2
2024-04-06,3,CY,1.2
2024-04-06,4,CY,1.2
2024-04-06,1,CZ,2.48
2024-04-06,2,CZ,2.48
2024-04-06,3,CZ,2.48
2024-04-06,4,CZ,2.48
2024-04-06,1,DE,1.92
2024-04-06,2,DE,1.92
2024-04-06,3,DE,1.92
2024-04-06,4,DE,1.92
2024-04-06,1,DK,2.63
2024-04-06,2,DK,2.63
2024-04-06,3,DK,2.63
2024-04-06,4,DK,2.63
2024-04-06,1,EE,1.9
2024-04-06,2,EE,1.9
2024-04-06,3,EE,1.9
2024-04-06,4,EE,1.9
2024-04-06,1,ES,2.27
2024-04-06,2,ES,2.27
2024-04-06,3,ES,2.27
2024-04-06,4,ES,2.27
2024-04-06,1,FI,3.02
2024-04-06,2,FI,3.02
2024-04-06,3,FI,3.02
2024-04-06,4,FI,3.02
2024-04-06,1,FR,2.35
2024-04-06,2,FR,2.35
2024-04-06,3,FR,2.35
2024-04-06,4,FR,2.35
2024-04-06,1,GR,2.19
2024-04-06,2,GR,2.19
2024-04-06,3,GR,2.19
2024-04-06,4,GR,2.19
2024-04-06,1,HR,2.17
2024-04-06,2,HR,2.17
2024-04-06,3,HR,2.17
2024-04-06,4,HR,2.17
2024-04-06,1,HU,2.35
2024-04-06,2,HU,2.35
2024-04-06,3,HU,2.35
2024-04-06,4,HU,2.35
2024-04-06,1,IE,1.67
2024-04-06,2,IE,1.67
2024-04-06,3,IE,1.67
2024-04-06,4,IE,1.67
2024-04-06,1,IL,1.2
2024-04-06,2,IL,1.2
2024-04-06,3,IL,1.2
2024-04-06,4,IL,1.2
2024-04-06,1,IT,1.2
2024-04-06,2,IT,1.2
2024-04-06,3,IT,1.2
2024-04-06,4,IT,1.2
2024-04-06,1,LT,1.9
2024-04-06,2,LT,1.9
2024-04-06,3,LT,1.9
2024-04-06,4,LT,1.9
2024-04-06,1,LU,1.2
2024-04-06,2,LU,1.2
2024-04-06,3,LU,1.2
2024-04-06,4,LU,1.2
2024-04-06,1,LV,1.9
2024-04-06,2,LV,1.9
2024-04-06,3,LV,1.9
2024-04-06,4,LV,1.9
2024-04-06,1,NL,2.79
2024-04-06,2,NL,2.79
2024-04-06,3,NL,2.79
2024-04-06,4,NL,2.79
2024-04-06,1,NO,1.5
2024-04-06,2,NO,1.5
2024-04-06,3,NO,1.5
2024-04-06,4,NO,1.5
2024-04-06,1,PL,1.99
2024-04-06,2,PL,1.99
2024-04-06,3,PL,1.99
2024-04-06,4,PL,1.99
2024-04-06,1,PT,2.1
2024-04-06,2,PT,2.1
2024-04-06,3,PT,2.1
2024-04-06,4,PT,2.1
2024-04-06,1,RO,2.24
2024-04-06,2,RO,2.24
2024-04-06,3,RO,2.24
2024-04-06,4,RO,2.24
2024-04-06,1,SA,1.2
2024-04-06,2,SA,1.2
2024-04-06,3,SA,1.2
2024-04-06,4,SA,1.2
2024-04-06,1,SE,2.51
2024-04-06,2,SE,2.51
2024-04-06,3,SE,2.51
2024-04-06,4,SE,2.51
2024-04-06,1,SI,2.86
2024-04-06,2,SI,2.86
2024-04-06,3,SI,2.86
2024-04-06,4,SI,2.86
2024-04-06,1,SK,2.34
2024-04-06,2,SK,2.34
2024-04-06,3,SK,2.34
2024-04-06,4,SK,2.34
2024-04-06,1,ZZ,1.2
2024-04-06,2,ZZ,1.2
2024-04-06,3,ZZ,1.2
2024-04-06,4,ZZ,1.2
2024-04-07,1,AT,3.17
2024-04-07,2,AT,3.17
2024-04-07,3,AT,3.17
2024-04-07,4,AT,3.17
2024-04-07,1,BE,2.78
2024-04-07,2,BE,2.78
2024-04-07,3,BE,2.78
2024-04-07,4,BE,2.78
2024-04-07,1,BG,2.15
2024-04-07,2,BG,2.15
2024-04-07,3,BG,2.15
2024-04-07,4,BG,2.15
2024-04-07,1,CH,2.59
2024-04-07,2,CH,2.59
2024-04-07,3,CH,2.59
2024-04-07,4,CH,2.59
2024-04-07,1,CY,1.2
2024-04-07,2,CY,1.2
2024-04-07,3,CY,1.2
2024-04-07,4,CY,1.2
2024-04-07,1,CZ,2.48
2024-04-07,2,CZ,2.48
2024-04-07,3,CZ,2.48
2024-04-07,4,CZ,2.48
2024-04-07,1,DE,1.92
2024-04-07,2,DE,1.92
2024-04-07,3,DE,1.92
2024-04-07,4,DE,1.92
2024-04-07,1,DK,2.63
2024-04-07,2,DK,2.63
2024-04-07,3,DK,2.63
2024-04-07,4,DK,2.63
2024-04-07,1,EE,1.9
2024-04-07,2,EE,1.9
2024-04-07,3,EE,1.9
2024-04-07,4,EE,1.9
2024-04-07,1,ES,2.27
2024-04-07,2,ES,2.27
2024-04-07,3,ES,2.27
2024-04-07,4,ES,2.27
2024-04-07,1,FI,3.02
2024-04-07,2,FI,3.02
2024-04-07,3,FI,3.02
2024-04-07,4,FI,3.02
2024-04-07,1,FR,2.35
2024-04-07,2,FR,2.35
2024-04-07,3,FR,2.35
2024-04-07,4,FR,2.35
2024-04-07,1,GR,2.19
2024-04-07,2,GR,2.19
2024-04-07,3,GR,2.19
2024-04-07,4,GR,2.19
2024-04-07,1,HR,2.17
2024-04-07,2,HR,2.17
2024-04-07,3,HR,2.17
2024-04-07,4,HR,2.17
2024-04-07,1,HU,2.35
2024-04-07,2,HU,2.35
2024-04-07,3,HU,2.35
2024-04-07,4,HU,2.35
2024-04-07,1,IE,1.67
2024-04-07,2,IE,1.67
2024-04-07,3,IE,1.67
2024-04-07,4,IE,1.67
2024-04-07,1,IL,1.2
2024-04-07,2,IL,1.2
2024-04-07,3,IL,1.2
2024-04-07,4,IL,1.2
2024-04-07,1,IT,1.2
2024-04-07,2,IT,1.2
2024-04-07,3,IT,1.2
2024-04-07,4,IT,1.2
2024-04-07,1,LT,1.9
2024-04-07,2,LT,1.9
2024-04-07,3,LT,1.9
2024-04-07,4,LT,1.9
2024-04-07,1,LU,1.2
2024-04-07,2,LU,1.2
2024-04-07,3,LU,1.2
2024-04-07,4,LU,1.2
2024-04-07,1,LV,1.9
2024-04-07,2,LV,1.9
2024-04-07,3,LV,1.9
2024-04-07,4,LV,1.9
2024-04-07,1,NL,2.79
2024-04-07,2,NL,2.79
2024-04-07,3,NL,2.79
2024-04-07,4,NL,2.79
2024-04-07,1,NO,1.5
2024-04-07,2,NO,1.5
2024-04-07,3,NO,1.5
2024-04-07,4,NO,1.5
2024-04-07,1,PL,1.99
2024-04-07,2,PL,1.99
2024-04-07,3,PL,1.99
2024-04-07,4,PL,1.99
2024-04-07,1,PT,2.1
2024-04-07,2,PT,2.1
2024-04-07,3,PT,2.1
2024-04-07,4,PT,2.1
2024-04-07,1,RO,2.24
2024-04-07,2,RO,2.24
2024-04-07,3,RO,2.24
2024-04-07,4,RO,2.24
2024-04-07,1,SA,1.2
2024-04-07,2,SA,1.2
2024-04-07,3,SA,1.2
2024-04-07,4,SA,1.2
2024-04-07,1,SE,2.51
2024-04-07,2,SE,2.51
2024-04-07,3,SE,2.51
2024-04-07,4,SE,2.51
2024-04-07,1,SI,2.86
2024-04-07,2,SI,2.86
2024-04-07,3,SI,2.86
2024-04-07,4,SI,2.86
2024-04-07,1,SK,2.34
2024-04-07,2,SK,2.34
2024-04-07,3,SK,2.34
2024-04-07,4,SK,2.34
2024-04-07,1,ZZ,1.2
2024-04-07,2,ZZ,1.2
2024-04-07,3,ZZ,1.2
2024-04-07,4,ZZ,1.2
2024-04-08,1,AT,3.17
2024-04-08,2,AT,3.17
2024-04-08,3,AT,3.17
2024-04-08,4,AT,3.17
2024-04-08,1,BE,2.78
2024-04-08,2,BE,2.78
2024-04-08,3,BE,2.78
2024-04-08,4,BE,2.78
2024-04-08,1,BG,2.15
2024-04-08,2,BG,2.15
2024-04-08,3,BG,2.15
2024-04-08,4,BG,2.15
2024-04-08,1,CH,2.59
2024-04-08,2,CH,2.59
2024-04-08,3,CH,2.59
2024-04-08,4,CH,2.59
2024-04-08,1,CY,1.2
2024-04-08,2,CY,1.2
2024-04-08,3,CY,1.2
2024-04-08,4,CY,1.2
2024-04-08,1,CZ,2.48
2024-04-08,2,CZ,2.48
2024-04-08,3,CZ,2.48
2024-04-08,4,CZ,2.48
2024-04-08,1,DE,1.92
2024-04-08,2,DE,1.92
2024-04-08,3,DE,1.92
2024-04-08,4,DE,1.92
2024-04-08,1,DK,2.63
2024-04-08,2,DK,2.63
2024-04-08,3,DK,2.63
2024-04-08,4,DK,2.63
2024-04-08,1,EE,1.9
2024-04-08,2,EE,1.9
2024-04-08,3,EE,1.9
2024-04-08,4,EE,1.9
2024-04-08,1,ES,2.27
2024-04-08,2,ES,2.27
2024-04-08,3,ES,2.27
2024-04-08,4,ES,2.27
2024-04-08,1,FI,3.02
2024-04-08,2,FI,3.02
2024-04-08,3,FI,3.02
2024-04-08,4,FI,3.02
2024-04-08,1,FR,2.35
2024-04-08,2,FR,2.35
2024-04-08,3,FR,2.35
2024-04-08,4,FR,2.35
2024-04-08,1,GR,2.19
2024-04-08,2,GR,2.19
2024-04-08,3,GR,2.19
2024-04-08,4,GR,2.19
2024-04-08,1,HR,2.17
2024-04-08,2,HR,2.17
2024-04-08,3,HR,2.17
2024-04-08,4,HR,2.17
2024-04-08,1,HU,2.35
2024-04-08,2,HU,2.35
2024-04-08,3,HU,2.35
2024-04-08,4,HU,2.35
2024-04-08,1,IE,1.67
2024-04-08,2,IE,1.67
2024-04-08,3,IE,1.67
2024-04-08,4,IE,1.67
2024-04-08,1,IL,1.2
2024-04-08,2,IL,1.2
2024-04-08,3,IL,1.2
2024-04-08,4,IL,1.2
2024-04-08,1,IT,1.2
2024-04-08,2,IT,1.2
2024-04-08,3,IT,1.2
2024-04-08,4,IT,1.2
2024-04-08,1,LT,1.9
2024-04-08,2,LT,1.9
2024-04-08,3,LT,1.9
2024-04-08,4,LT,1.9
2024-04-08,1,LU,1.2
2024-04-08,2,LU,1.2
2024-04-08,3,LU,1.2
2024-04-08,4,LU,1.2
2024-04-08,1,LV,1.9
2024-04-08,2,LV,1.9
2024-04-08,3,LV,1.9
2024-04-08,4,LV,1.9
2024-04-08,1,NL,2.79
2024-04-08,2,NL,2.79
2024-04-08,3,NL,2.79
2024-04-08,4,NL,2.79
2024-04-08,1,NO,1.5
2024-04-08,2,NO,1.5
2024-04-08,3,NO,1.5
2024-04-08,4,NO,1.5
2024-04-08,1,PL,1.99
2024-04-08,2,PL,1.99
2024-04-08,3,PL,1.99
2024-04-08,4,PL,1.99
2024-04-08,1,PT,2.1
2024-04-08,2,PT,2.1
2024-04-08,3,PT,2.1
2024-04-08,4,PT,2.1
2024-04-08,1,RO,2.24
2024-04-08,2,RO,2.24
2024-04-08,3,RO,2.24
2024-04-08,4,RO,2.24
2024-04-08,1,SA,1.2
2024-04-08,2,SA,1.2
2024-04-08,3,SA,1.2
2024-04-08,4,SA,1.2
2024-04-08,1,SE,2.51
2024-04-08,2,SE,2.51
2024-04-08,3,SE,2.51
2024-04-08,4,SE,2.51
2024-04-08,1,SI,2.86
2024-04-08,2,SI,2.86
2024-04-08,3,SI,2.86
2024-04-08,4,SI,2.86
2024-04-08,1,SK,2.34
2024-04-08,2,SK,2.34
2024-04-08,3,SK,2.34
2024-04-08,4,SK,2.34
2024-04-08,1,ZZ,1.2
2024-04-08,2,ZZ,1.2
2024-04-08,3,ZZ,1.2
2024-04-08,4,ZZ,1.2
2024-04-09,1,AT,3.17
2024-04-09,2,AT,3.17
2024-04-09,3,AT,3.17
2024-04-09,4,AT,3.17
2024-04-09,1,BE,2.78
2024-04-09,2,BE,2.78
2024-04-09,3,BE,2.78
2024-04-09,4,BE,2.78
2024-04-09,1,BG,2.15
2024-04-09,2,BG,2.15
2024-04-09,3,BG,2.15
2024-04-09,4,BG,2.15
2024-04-09,1,CH,2.59
2024-04-09,2,CH,2.59
2024-04-09,3,CH,2.59
2024-04-09,4,CH,2.59
2024-04-09,1,CY,1.2
2024-04-09,2,CY,1.2
2024-04-09,3,CY,1.2
2024-04-09,4,CY,1.2
2024-04-09,1,CZ,2.48
2024-04-09,2,CZ,2.48
2024-04-09,3,CZ,2.48
2024-04-09,4,CZ,2.48
2024-04-09,1,DE,1.92
2024-04-09,2,DE,1.92
2024-04-09,3,DE,1.92
2024-04-09,4,DE,1.92
2024-04-09,1,DK,2.63
2024-04-09,2,DK,2.63
2024-04-09,3,DK,2.63
2024-04-09,4,DK,2.63
2024-04-09,1,EE,1.9
2024-04-09,2,EE,1.9
2024-04-09,3,EE,1.9
2024-04-09,4,EE,1.9
2024-04-09,1,ES,2.27
2024-04-09,2,ES,2.27
2024-04-09,3,ES,2.27
2024-04-09,4,ES,2.27
2024-04-09,1,FI,3.02
2024-04-09,2,FI,3.02
2024-04-09,3,FI,3.02
2024-04-09,4,FI,3.02
2024-04-09,1,FR,2.35
2024-04-09,2,FR,2.35
2024-04-09,3,FR,2.35
2024-04-09,4,FR,2.35
2024-04-09,1,GR,2.19
2024-04-09,2,GR,2.19
2024-04-09,3,GR,2.19
2024-04-09,4,GR,2.19
2024-04-09,1,HR,2.17
2024-04-09,2,HR,2.17
2024-04-09,3,HR,2.17
2024-04-09,4,HR,2.17
2024-04-09,1,HU,2.35
2024-04-09,2,HU,2.35
2024-04-09,3,HU,2.35
2024-04-09,4,HU,2.35
2024-04-09,1,IE,1.67
2024-04-09,2,IE,1.67
2024-04-09,3,IE,1.67
2024-04-09,4,IE,1.67
2024-04-09,1,IL,1.2
2024-04-09,2,IL,1.2
2024-04-09,3,IL,1.2
2024-04-09,4,IL,1.2
2024-04-09,1,IT,1.2
2024-04-09,2,IT,1.2
2024-04-09,3,IT,1.2
2024-04-09,4,IT,1.2
2024-04-09,1,LT,1.9
2024-04-09,2,LT,1.9
2024-04-09,3,LT,1.9
2024-04-09,4,LT,1.9
2024-04-09,1,LU,1.2
2024-04-09,2,LU,1.2
2024-04-09,3,LU,1.2
2024-04-09,4,LU,1.2
2024-04-09,1,LV,1.9
2024-04-09,2,LV,1.9
2024-04-09,3,LV,1.9
2024-04-09,4,LV,1.9
2024-04-09,1,NL,2.79
2024-04-09,2,NL,2.79
2024-04-09,3,NL,2.79
2024-04-09,4,NL,2.79
2024-04-09,1,NO,1.5
2024-04-09,2,NO,1.5
2024-04-09,3,NO,1.5
2024-04-09,4,NO,1.5
2024-04-09,1,PL,1.99
2024-04-09,2,PL,1.99
2024-04-09,3,PL,1.99
2024-04-09,4,PL,1.99
2024-04-09,1,PT,2.1
2024-04-09,2,PT,2.1
2024-04-09,3,PT,2.1
2024-04-09,4,PT,2.1
2024-04-09,1,RO,2.24
2024-04-09,2,RO,2.24
2024-04-09,3,RO,2.24
2024-04-09,4,RO,2.24
2024-04-09,1,SA,1.2
2024-04-09,2,SA,1.2
2024-04-09,3,SA,1.2
2024-04-09,4,SA,1.2
2024-04-09,1,SE,2.51
2024-04-09,2,SE,2.51
2024-04-09,3,SE,2.51
2024-04-09,4,SE,2.51
2024-04-09,1,SI,2.86
2024-04-09,2,SI,2.86
2024-04-09,3,SI,2.86
2024-04-09,4,SI,2.86
2024-04-09,1,SK,2.34
2024-04-09,2,SK,2.34
2024-04-09,3,SK,2.34
2024-04-09,4,SK,2.34
2024-04-09,1,ZZ,1.2
2024-04-09,2,ZZ,1.2
2024-04-09,3,ZZ,1.2
2024-04-09,4,ZZ,1.2
2024-04-10,1,AT,3.17
2024-04-10,2,AT,3.17
2024-04-10,3,AT,3.17
2024-04-10,4,AT,3.17
2024-04-10,1,BE,2.78
2024-04-10,2,BE,2.78
2024-04-10,3,BE,2.78
2024-04-10,4,BE,2.78
2024-04-10,1,BG,2.15
2024-04-10,2,BG,2.15
2024-04-10,3,BG,2.15
2024-04-10,4,BG,2.15
2024-04-10,1,CH,2.59
2024-04-10,2,CH,2.59
2024-04-10,3,CH,2.59
2024-04-10,4,CH,2.59
2024-04-10,1,CY,1.2
2024-04-10,2,CY,1.2
2024-04-10,3,CY,1.2
2024-04-10,4,CY,1.2
2024-04-10,1,CZ,2.48
2024-04-10,2,CZ,2.48
2024-04-10,3,CZ,2.48
2024-04-10,4,CZ,2.48
2024-04-10,1,DE,1.92
2024-04-10,2,DE,1.92
2024-04-10,3,DE,1.92
2024-04-10,4,DE,1.92
2024-04-10,1,DK,2.63
2024-04-10,2,DK,2.63
2024-04-10,3,DK,2.63
2024-04-10,4,DK,2.63
2024-04-10,1,EE,1.9
2024-04-10,2,EE,1.9
2024-04-10,3,EE,1.9
2024-04-10,4,EE,1.9
2024-04-10,1,ES,2.27
2024-04-10,2,ES,2.27
2024-04-10,3,ES,2.27
2024-04-10,4,ES,2.27
2024-04-10,1,FI,3.02
2024-04-10,2,FI,3.02
2024-04-10,3,FI,3.02
2024-04-10,4,FI,3.02
2024-04-10,1,FR,2.35
2024-04-10,2,FR,2.35
2024-04-10,3,FR,2.35
2024-04-10,4,FR,2.35
2024-04-10,1,GR,2.19
2024-04-10,2,GR,2.19
2024-04-10,3,GR,2.19
2024-04-10,4,GR,2.19
2024-04-10,1,HR,2.17
2024-04-10,2,HR,2.17
2024-04-10,3,HR,2.17
2024-04-10,4,HR,2.17
2024-04-10,1,HU,2.35
2024-04-10,2,HU,2.35
2024-04-10,3,HU,2.35
2024-04-10,4,HU,2.35
2024-04-10,1,IE,1.67
2024-04-10,2,IE,1.67
2024-04-10,3,IE,1.67
2024-04-10,4,IE,1.67
2024-04-10,1,IL,1.2
2024-04-10,2,IL,1.2
2024-04-10,3,IL,1.2
2024-04-10,4,IL,1.2
2024-04-10,1,IT,1.2
2024-04-10,2,IT,1.2
2024-04-10,3,IT,1.2
2024-04-10,4,IT,1.2
2024-04-10,1,LT,1.9
2024-04-10,2,LT,1.9
2024-04-10,3,LT,1.9
2024-04-10,4,LT,1.9
2024-04-10,1,LU,1.2
2024-04-10,2,LU,1.2
2024-04-10,3,LU,1.2
2024-04-10,4,LU,1.2
2024-04-10,1,LV,1.9
2024-04-10,2,LV,1.9
2024-04-10,3,LV,1.9
2024-04-10,4,LV,1.9
2024-04-10,1,NL,2.79
2024-04-10,2,NL,2.79
2024-04-10,3,NL,2.79
2024-04-10,4,NL,2.79
2024-04-10,1,NO,1.5
2024-04-10,2,NO,1.5
2024-04-10,3,NO,1.5
2024-04-10,4,NO,1.5
2024-04-10,1,PL,1.99
2024-04-10,2,PL,1.99
2024-04-10,3,PL,1.99
2024-04-10,4,PL,1.99
2024-04-10,1,PT,2.1
2024-04-10,2,PT,2.1
2024-04-10,3,PT,2.1
2024-04-10,4,PT,2.1
2024-04-10,1,RO,2.24
